model,run,#epochs,metric,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
40,1,10,loss,0.50948325433731079,0.40120244768142699,0.35041772132873533,0.32327473578929899,0.29587377831459044,0.25350499916076658,0.22756854711055755,0.21112496032714845,0.19529815252780913,0.18884231710910798
40,1,10,acc,0.77132000000000001,0.85184000000000004,0.87968000000000002,0.89363999999999999,0.90351999999999999,0.91691999999999996,0.92300000000000004,0.92927999999999999,0.93600000000000005,0.93896000000000002
40,1,10,val_loss,0.41486008842468264,0.33790157150268557,0.39309042490005491,0.32358000284194949,0.35450382151603699,0.34903596915245055,0.30383193308830259,0.3016113088607788,0.30877126495361329,0.31020207379341125
40,1,10,val_acc,0.84031999999999996,0.87780000000000002,0.86148000000000002,0.88704000000000005,0.87595999999999996,0.87168000000000001,0.88524000000000003,0.88768000000000002,0.88495999999999997,0.88400000000000001
40,2,20,loss,0.54385931697845458,0.38049334233283999,0.30364475676536562,0.26113611537933351,0.23635960846900939,0.21680071220636368,0.21039414736270903,0.19519573623657227,0.18718169474601745,0.17854280975461007,0.16968987372875213,0.16066154299974442,0.15314583333969117,0.14809520114421845,0.14324068844795226,0.13701444583654404,0.13053692442893983,0.13036721768379211,0.12401238834619523,0.11434749143481254
40,2,20,acc,0.75068000000000001,0.85660000000000003,0.89456000000000002,0.90947999999999996,0.91779999999999995,0.92584,0.92908000000000002,0.93628,0.93979999999999997,0.94467999999999996,0.94911999999999996,0.95135999999999998,0.95640000000000003,0.95831999999999995,0.96072000000000002,0.96331999999999995,0.96584000000000003,0.96516000000000002,0.96987999999999996,0.97211999999999998
40,2,20,val_loss,0.40254030802726748,0.32230016238212583,0.32036641324043275,0.31536721077919005,0.33616342596054077,0.30086065274238588,0.29934106588363646,0.31289323323249818,0.33392779259681704,0.36301273859024047,0.33818873056411741,0.32426377246856691,0.39856237717628479,0.3805228050136566,0.43186600895881655,0.40928588647842407,0.36702187660217284,0.42312435669898985,0.39209890046119689,0.39839677906036375
40,2,20,val_acc,0.84511999999999998,0.88075999999999999,0.87775999999999998,0.88036000000000003,0.87480000000000002,0.89068000000000003,0.89027999999999996,0.88500000000000001,0.87912000000000001,0.86524000000000001,0.88324000000000003,0.88388,0.85451999999999995,0.87112000000000001,0.86751999999999996,0.86112,0.878,0.86675999999999997,0.87348000000000003,0.877
