model,run,#epochs,metric,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
39,1,10,loss,0.5346832642555237,0.41017671264648436,0.35613417050361634,0.30434218606948854,0.28697677437782287,0.26234134668350217,0.24795969084978103,0.23443726104259491,0.23876472717285158,0.23777021882057189
39,1,10,acc,0.74868000000000001,0.84543999999999997,0.86907999999999996,0.89115999999999995,0.89895999999999998,0.90868000000000004,0.91535999999999995,0.92115999999999998,0.92064000000000001,0.92376000000000003
39,1,10,val_loss,0.56119824110031125,0.41997958600997926,0.46793014215469358,0.31106024807929994,0.323619379901886,0.30907899859428406,0.32964467974662781,0.33389096765518189,0.32389930435180664,0.32351364590644838
39,1,10,val_acc,0.77627999999999997,0.84060000000000001,0.82532000000000005,0.88248000000000004,0.87363999999999997,0.88304000000000005,0.87019999999999997,0.87239999999999995,0.87875999999999999,0.88356000000000001
