model,run,#epochs,metric,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
38,1,10,loss,0.51700537970542904,0.35385946488380432,0.28634254923343661,0.25593404376029966,0.23973328249931336,0.22925664976119994,0.22303562170982361,0.20741374948024749,0.19804250269412996,0.19607244257450104
38,1,10,acc,0.76595999999999997,0.86895999999999995,0.8962,0.90980000000000005,0.91559999999999997,0.92091999999999996,0.92688000000000004,0.93284,0.93547999999999998,0.93764000000000003
38,1,10,val_loss,0.43176241147994993,0.44238508115768432,0.33442896621704099,0.3165369644546509,0.2980081039047241,0.3522432799911499,0.32627936626434328,0.3105405261898041,0.41007506874084471,0.32391968986511233
38,1,10,val_acc,0.83584000000000003,0.80447999999999997,0.87007999999999996,0.87971999999999995,0.88724000000000003,0.87948000000000004,0.87751999999999997,0.88963999999999999,0.86668000000000001,0.88051999999999997
