model,run,#epochs,metric,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
17,1,10,loss,0.4730327950811386,0.31428693782567979,0.24990582657337188,0.22536545411825179,0.20409096604704857,0.1860136556184292,0.17277530476093292,0.16360587239146232,0.14957982916235923,0.13760016727924346
17,1,10,acc,0.79032000000000002,0.88395999999999997,0.90924000000000005,0.91991999999999996,0.93084,0.93747999999999998,0.94516,0.94803999999999999,0.95548,0.96160000000000001
17,1,10,val_loss,0.35332528330802915,0.28104197684764864,0.29726652267217635,0.28324689470052722,0.33812850021362306,0.31113375501155854,0.39014955378532412,0.35102657251358033,0.32504131889104843,0.43052435450792315
17,1,10,val_acc,0.86816000000000004,0.89295999999999998,0.89107999999999998,0.89212000000000002,0.87107999999999997,0.88900000000000001,0.86799999999999999,0.87331999999999999,0.88536000000000004,0.87163999999999997
