model,run,#epochs,metric,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
22,1,10,loss,0.41596719319343567,0.29232976827144624,0.24101767914295197,0.19493235666751862,0.14086064683437347,0.10406817130252718,0.066411926389187581,0.051082028929889202,0.042354210127262634,0.034827395226806404
22,1,10,acc,0.80703999999999998,0.87863999999999998,0.90136000000000005,0.92171999999999998,0.94567999999999997,0.96152000000000004,0.97631999999999997,0.98068,0.98512,0.98724000000000001
22,1,10,val_loss,0.464654363861084,0.27449183188438414,0.2963928319168091,0.29392289375305175,0.29216826165676119,0.36974098100185393,0.37424188085079191,0.49402549161076548,0.45907822180986402,0.51432971428334717
22,1,10,val_acc,0.77688000000000001,0.88280000000000003,0.87619999999999998,0.87692000000000003,0.88319999999999999,0.87487999999999999,0.87851999999999997,0.87763999999999998,0.87612000000000001,0.87504000000000004
