model,run,#epochs,metric,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
31,1,10,loss,0.43061340241432189,0.28541593637466428,0.24194627166748048,0.21225980087041854,0.18699905020713806,0.17072487483978271,0.14889295518398285,0.13766247239589691,0.11909247272253036,0.11557942407846451
31,1,10,acc,0.80496000000000001,0.89212000000000002,0.91444000000000003,0.92547999999999997,0.93808000000000002,0.94652000000000003,0.95472000000000001,0.96148,0.96843999999999997,0.96860000000000002
31,1,10,val_loss,0.33629505052566527,0.29829884524345396,0.30321848738670348,0.33261040108680723,0.36151908567428587,0.39341034466743469,0.36879234984874726,0.37729487749099733,0.47955503067016603,0.47088505082130433
31,1,10,val_acc,0.87128000000000005,0.88163999999999998,0.88504000000000005,0.88244,0.87360000000000004,0.86463999999999996,0.87968000000000002,0.87372000000000005,0.86380000000000001,0.85955999999999999
