model,run,#epochs,metric,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
13,1,10,loss,0.48297266248703002,0.31628944708824158,0.26759041048526766,0.22458803999423982,0.19159600745677949,0.17745799440145493,0.15820457444906236,0.14627855351686478,0.14398243684768677,0.11977285890102386
13,1,10,acc,0.77251999994277953,0.87716000013351436,0.89884000009536746,0.9183600000572204,0.93396000001907353,0.94044000003814698,0.94811999998092655,0.95475999994277949,0.95492000009536748,0.96523999994277954
13,1,10,val_loss,0.58519733436584476,0.4376862399864197,0.30601532698631284,0.29353623282432556,0.29928603622913358,0.33419789478302003,0.40097234623908995,0.37275926489830019,0.39356802507400512,0.43637588893890383
13,1,10,val_acc,0.74708000003814701,0.81607999996185299,0.87836000009536741,0.88628000009536745,0.88207999996185305,0.88592000009536742,0.86396000009536744,0.88136000009536741,0.87768000003814695,0.86828000009536743
